"STATION","NAME","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WSF2","WSF5"
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-06-08",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-06-09",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-06-10",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-06-11",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-06-12",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-06-13",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-06-14",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-06-15",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-06-16",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-06-17",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-06-18",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-06-19",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-06-20",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-06-21",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-06-22",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-06-23",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-06-24",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-06-25",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-06-26",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-06-27",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-06-28",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-06-29",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-06-30",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-07-01",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-07-02",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-07-03",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-07-04",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-07-05",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-07-06",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-07-07",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-07-08",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-07-09",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-07-10",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-07-11",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-07-12",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-07-13",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-07-14",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-07-15",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-07-16",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-07-17",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-07-18",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-07-19",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-07-20",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-07-21",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-07-22",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-07-23",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-07-24",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-07-25",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-07-26",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-07-27",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-07-28",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-07-29",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-07-30",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-07-31",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-08-01",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-08-02",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-08-03",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-08-04",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-08-05",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-08-06",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-08-07",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-08-08",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-08-09",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-08-10",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-08-11",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-08-12",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-08-13",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-08-14",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-08-15",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-08-16",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-08-17",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-08-18",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-08-19",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-08-20",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-08-21",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-08-22",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-08-23",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-08-24",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-08-25",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-08-26",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-08-27",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-08-28",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-08-29",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-08-30",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-08-31",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-09-01",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-09-02",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-09-03",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-09-04",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-09-05",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-09-06",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-09-07",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-09-08",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-09-09",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-09-10",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-09-11",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-09-12",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-09-13",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-09-14",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-09-15",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-09-16",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-09-17",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-09-18",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-09-19",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-09-20",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-09-21",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-09-22",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-09-23",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-09-24",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-09-25",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-09-26",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-09-27",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-09-28",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-09-29",,,,,"0.02",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-09-30",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-10-01",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-10-02",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-10-03",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-10-04",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-10-05",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-10-06",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-10-07",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-10-08",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-10-09",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-10-10",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-10-11",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-10-12",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-10-13",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-10-14",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-10-15",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-10-16",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-10-17",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-10-18",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-10-19",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-10-20",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-10-21",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-10-22",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-10-23",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-10-24",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-10-25",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-10-26",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-10-27",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-10-28",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-10-29",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-10-30",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-10-31",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-11-01",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-11-02",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-11-03",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-11-04",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-11-05",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-11-06",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-11-07",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-11-08",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-11-09",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-11-10",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-11-11",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-11-12",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-11-13",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-11-14",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-11-15",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-11-16",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-11-17",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-11-18",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-11-19",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-11-20",,,,,"0.21",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-11-21",,,,,"0.11",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-11-22",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-11-23",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-11-24",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-11-25",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-11-26",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-11-27",,,,,"0.14",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-11-28",,,,,"1.50",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-11-29",,,,,"0.56",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-11-30",,,,,"0.02",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-12-01",,,,,"0.09",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-12-02",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-12-03",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-12-04",,,,,"0.48",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-12-05",,,,,"0.44",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-12-06",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-12-07",,,,,"0.30",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-12-08",,,,,"0.18",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-12-09",,,,,"0.65",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-12-10",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-12-11",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-12-12",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-12-13",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-12-14",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-12-15",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-12-16",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-12-17",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-12-18",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-12-19",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-12-20",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-12-21",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-12-22",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-12-23",,,,,"1.06",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-12-24",,,,,"0.07",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-12-25",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-12-26",,,,,"1.93",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-12-27",,,,,"0.20",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-12-28",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-12-29",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-12-30",,,,,"0.00",,,,,,,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2019-12-31",,,,,"0.00",,,,,,,,,,
"USC00040192","ANAHEIM, CA US","2019-01-01",,,,,"0.00",,,,"62","49","61",,,,
"USC00040192","ANAHEIM, CA US","2019-01-02",,,,,"0.00",,,,"67","40","61",,,,
"USC00040192","ANAHEIM, CA US","2019-01-03",,,,,"0.00",,,,"70","42","66",,,,
"USC00040192","ANAHEIM, CA US","2019-01-04",,,,,"0.00",,,,"68","42","64",,,,
"USC00040192","ANAHEIM, CA US","2019-01-05",,,,,"0.00",,,,"64","48","58",,,,
"USC00040192","ANAHEIM, CA US","2019-01-06",,,,,"0.61",,,,"62","48","60",,,,
"USC00040192","ANAHEIM, CA US","2019-01-07",,,,,"0.01",,,,"65","50","65",,,,
"USC00040192","ANAHEIM, CA US","2019-01-08",,,,,"0.00",,,,"75","50","70",,,,
"USC00040192","ANAHEIM, CA US","2019-01-09",,,,,"0.00",,,,"71","47","65",,,,
"USC00040192","ANAHEIM, CA US","2019-01-10",,,,,"0.00",,,,"69","48","63",,,,
"USC00040192","ANAHEIM, CA US","2019-01-11",,,,,"0.00",,,,"65","52","62",,,,
"USC00040192","ANAHEIM, CA US","2019-01-12",,,,,"0.75",,,,"65","50","58",,,,
"USC00040192","ANAHEIM, CA US","2019-01-13",,,,,"0.00",,,,"65","45","60",,,,
"USC00040192","ANAHEIM, CA US","2019-01-14",,,,,"0.63",,,,"60","49","53",,,,
"USC00040192","ANAHEIM, CA US","2019-01-15",,,,,"0.14",,,,"62","52","55",,,,
"USC00040192","ANAHEIM, CA US","2019-01-16",,,,,"1.29",,,,"61","52","60",,,,
"USC00040192","ANAHEIM, CA US","2019-01-17",,,,,"1.96",,,,"62","58","61",,,,
"USC00040192","ANAHEIM, CA US","2019-01-18",,,,,"0.00",,,,"67","54","65",,,,
"USC00040192","ANAHEIM, CA US","2019-01-19",,,,,"0.00",,,,"82","49","79",,,,
"USC00040192","ANAHEIM, CA US","2019-01-20",,,,,"0.00",,,,"79","55","69",,,,
"USC00040192","ANAHEIM, CA US","2019-01-21",,,,,"0.00",,,,"69","52","62",,,,
"USC00040192","ANAHEIM, CA US","2019-01-22",,,,,"0.00",,,,"70","41","69",,,,
"USC00040192","ANAHEIM, CA US","2019-01-23",,,,,"0.00",,,,"71","44","69",,,,
"USC00040192","ANAHEIM, CA US","2019-01-24",,,,,"0.00",,,,"78","47","76",,,,
"USC00040192","ANAHEIM, CA US","2019-01-25",,,,,"0.00",,,,"81","62","78",,,,
"USC00040192","ANAHEIM, CA US","2019-01-26",,,,,"0.00",,,,"82","59","77",,,,
"USC00040192","ANAHEIM, CA US","2019-01-27",,,,,"0.00",,,,"79","52","75",,,,
"USC00040192","ANAHEIM, CA US","2019-01-28",,,,,"0.00",,,,"80","50","78",,,,
"USC00040192","ANAHEIM, CA US","2019-01-29",,,,,"0.00",,,,"78","54","68",,,,
"USC00040192","ANAHEIM, CA US","2019-01-30",,,,,"0.00",,,,"72","54","66",,,,
"USC00040192","ANAHEIM, CA US","2019-01-31",,,,,"0.71",,,,"66","53","59",,,,
"USC00040192","ANAHEIM, CA US","2019-02-01",,,,,"0.00",,,,"66","48","62",,,,
"USC00040192","ANAHEIM, CA US","2019-02-02",,,,,"1.14",,,,"62","52","52",,,,
"USC00040192","ANAHEIM, CA US","2019-02-03",,,,,"0.24",,,,"58","49","56",,,,
"USC00040192","ANAHEIM, CA US","2019-02-04",,,,,"0.25",,,,"60","52","57",,,,
"USC00040192","ANAHEIM, CA US","2019-02-05",,,,,"0.56",,,,"59","48","54",,,,
"USC00040192","ANAHEIM, CA US","2019-02-06",,,,,"0.00",,,,"58","36","57",,,,
"USC00040192","ANAHEIM, CA US","2019-02-07",,,,,"0.00",,,,"67","40","62",,,,
"USC00040192","ANAHEIM, CA US","2019-02-08",,,,,"0.00",,,,"64","42","61",,,,
"USC00040192","ANAHEIM, CA US","2019-02-09",,,,,"0.13",,,,"61","45","60",,,,
"USC00040192","ANAHEIM, CA US","2019-02-10",,,,,"0.08",,,,"60","45","52",,,,
"USC00040192","ANAHEIM, CA US","2019-02-11",,,,,"0.03",,,,"65","38","62",,,,
"USC00040192","ANAHEIM, CA US","2019-02-12",,,,,"0.00",,,,"71","45","68",,,,
"USC00040192","ANAHEIM, CA US","2019-02-13",,,,,"0.03",,,,"68","52","55",,,,
"USC00040192","ANAHEIM, CA US","2019-02-14",,,,,"2.88",,,,"61","51","61",,,,
"USC00040192","ANAHEIM, CA US","2019-02-15",,,,,"0.08",,,,"61","48","58",,,,
"USC00040192","ANAHEIM, CA US","2019-02-16",,,,,"0.30",,,,"61","44","60",,,,
"USC00040192","ANAHEIM, CA US","2019-02-17",,,,,"0.00",,,,"60","41","54",,,,
"USC00040192","ANAHEIM, CA US","2019-02-18",,,,,"0.00",,,,"61","37","52",,,,
"USC00040192","ANAHEIM, CA US","2019-02-19",,,,,"0.00",,,,"60","36","58",,,,
"USC00040192","ANAHEIM, CA US","2019-02-20",,,,,"0.00",,,,"58","41","55",,,,
"USC00040192","ANAHEIM, CA US","2019-02-21",,,,,"0.35",,,,"58","43","43",,,,
"USC00040192","ANAHEIM, CA US","2019-02-22",,,,,"0.01",,,,"61","36","59",,,,
"USC00040192","ANAHEIM, CA US","2019-02-23",,,,,"0.00",,,,"66","41","62",,,,
"USC00040192","ANAHEIM, CA US","2019-02-24",,,,,"0.00",,,,"70","45","67",,,,
